SITE.ID	ABLABESMYIA	APEDILUM	BOREOCHLUS	BRILLIA	BRYOPHAENOCLADIUS	CARDIOCLADIUS	CHAETOCLADIUS	CHIRONOMUS	CLADOTANYTARSUS	CORYNONEURA	CRICOTOPUS	DIAMESA	EUKIEFFERIELLA	HELENIELLA	HETEROTRISSOCLADIUS	HYDROBAENUS	KRENOPELOPIA	KRENOSMITTIA	LARSIA	LIMNOPHYES	LOPESCLADIUS	MACROPELOPIA	METRIOCNEMUS	MICROPSECTRA	MICHROTENDIPES	MICROTENDIPES	NILOTANYPUS	PAGASTIA	PARAKIEFFERIELLA	PARAMETRIOCNEMUS	PARAPHAENOCLADIUS	PARATANYTARSUS	PARORTHOCLADIUS	PENTANEURA	PHAENOPSECTRA	POLYPEDILUM	POTTHASTIA	PSECTROTANYPUS	PSEUDODIAMESA	PSEUDORTHOCLADIUS	RADOTANYPUS	RHEOCRICOTOPUS	RHEOTANYTARSUS	STEMPELLINA	STEMPELLINELLA	STILOCLADIUS	SYNORTHOCLADIUS	TANYTARSUS	THIENEMANNIELLA	THIENEMANNIMYIA	TVETENIA	MICROPSECTRA.TANYTARSUS	PARAMERINA.ZAVRELIMYIA	SERGENTIA	ORTHOCLADIUS	AMPHIZOA	GYRINUS	AGABUS	OREODYTES	AMPUMIXIS	CLEPTELMIS	DUBIRAPHIA	HETERLIMNIUS	LARA	NARPUS	OPTIOSERVUS	ORDOBREVIA	ZAITZEVIA	C..BARR.UNDESCRIBED	BRYCHIUS	HALIPLUS	AMETOR	BEROSUS	ENOCHRUS	HELOPHORUS	CYMBIODYTA	CRENITIS	ANACAENA	HYDROBIUS	ACNEUS	EUBRIANAX	PSEPHENUS	OCHTHEBIUS	HYDRAENA	CAECIDOTEA	HYALELLA	GAMMARUS	PACIFASTACUS	DEUTEROPHLEBIA	ATHERIX	LIMNOPHORA	GLUTOPS	PTYCHOPTERA	THAUMALEA	AGATHON	BLEPHARICERA	PHILORUS	BEZZIA.PALPOMYIA	ATRICHOPOGON	FORCIPOMYIA	CULICOIDES	DIXA	DIXELLA	MERINGODIXA	CHELIFERA	CLINOCERA	HEMERODROMIA	OREOGETON	WIEDEMANNIA	MARUINA	PERICOMA	PSYCHODA	PROSIMULIUM	SIMULIUM	CALOPARYPHUS	ANTOCHA	MOLOPHILUS	DICRANOTA	CRYPTOLABIS	HESPEROCONOPA	HEXATOMA	PILARIA	LIMNOPHILA	LIMONIA	PEDICIA	RHABDOMASTIX	TIPULA	GONOMYIA	BAETIS	CENTROPTILUM	DIPHETOR	LABIOBAETIS	ACENTRELLA	PROCLOEON	FALLCEON	CAENIS	ATTENELLA	CAUDATELLA	DRUNELLA	EPHEMERELLA	SERRATELLA	TIMPANOGA	CINYGMA	CINYGMULA	EPEORUS	HEPTAGENIA	NIXE	NIXE.LEUCOCRUTA	IRONODES	RHITHROGENA	PARALEPTOPHLEBIA	AMELETUS	TRICORYTHODES	FERRISIA	FLUMINICOLA	POTAMOPYRGUS	FOSSARIA	PHYSELLA	PHYSA	PROMENETUS	JUGA	GERRIS	LEBERTIA	ESTELLOXUS	WANDESIA	PROTZIA	ALBERTATHYAS	SPERCHON	SPERCHONOPSIS	TORRENTICOLA	TESTUDACARUS	HYGROBATES	ATRACTIDES	MIDEOPSIS	OROHERMES	SIALIS	HYDRA	POLYCELIS	PROSTOMA	CORDULEGASTER	OCTOGOMPHUS	OPHIOGOMPHUS	PISIDIUM	CORBICULA	KATHROPERLA	PARAPERLA	PLUMIPERLA	SUWALLIA	SWELTSA	DESPAXIA	MOSELIA	NEMOURA	AMPHINEMURA	MALENKA	PODMOSTA	PROSTOIA	SOYEDINA	VISOKA	ZAPADA	CALINEURIA	CLAASSENIA	DORONEURIA	HESPEROPERLA	CULTUS	DIURA	ISOPERLA	KOGOTUS	MEGARCYS	PERLINODES	SETVENA	SKWALA	SOLIPERLA	YORAPERLA	SIERRAPERLA	PTERONARCELLA	PTERONARCYS	HETEROPLECTRON	HELICOPSYCHE	LEPIDOSTOMA	AMIOCENTRUS	RHYACOPHILA	BRACHYCENTRUS	MICRASEMA	APATANIA	PEDOMOECUS	AGAPETUS	ANAGAPETUS	GLOSSOSOMA	PROTOPTILA	ARCTOPSYCHE	PARAPSYCHE	CHEUMATOPSYCHE	HYDROPSYCHE	PALAEGAPETUS	AGRAYLEA	HYDROPTILA	LEUCOTRICHIA	NEOTRICHIA	OCHROTRICHIA	METRICHIA.SP.	MYSTACIDES	OECETIS	CERACLEA	PSEUDOSTENOPHYLAX	ALLOCOSMOECUS	CRYPTOCHIA	DESMONA	DICOSMOECUS	ECCLISOCOSMOECUS	ECCLISOMYIA	GOERA	HYDATOPHYLAX	ONOCOSMOECUS	PHILOCASCA	PSYCHOGLYPHA	NEROPHILUS	NAMAMYIA	DOLOPHILODES	WORMALDIA	POLYCENTROPUS	PSYCHOMYIA	NEOTHREMMA	NEOPHYLAX	OLIGOPHLEBODES	FARULA	GUMAGA
00041CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 2	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  5	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  2	0	  0	0	 15	 0	0	 0	  0	0	 0	0	0	0	0	 35	 0	 22	0	 0	0	0	0	 0	 0	  1	 0	 0	 0	  1	  0	  1	 0	 0	0	 2	  1	 16	 3	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  1	 0	 0	 0	 25	 1	  2	0	 17	 0	0	0	 0	 0	 38	 0	0	  6	 0	 0	 0	 0	  0	 0	 0	0	 0	 4	 21	0	 0	  1	 0	0	  1	 0	 13	 0	 1	  0	0	 0	 0	  1	0	 0	12	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 5	 0	 0	 7	 0	 0	0	 0
00042CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 1	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  1	0	  0	0	  5	 0	1	 0	  0	0	 0	0	0	0	0	174	 0	  1	0	 1	0	0	0	 0	 0	  2	 0	 0	 0	  0	 51	  3	 0	 0	0	 0	  4	  2	 4	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 5	  1	 0	  0	0	  2	 0	0	0	 0	 0	  0	 1	0	  3	 1	 0	 0	 0	  1	 0	 0	0	 0	 0	  3	0	 0	  0	 0	0	  0	 0	 15	 0	 0	  0	0	 0	 0	  0	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 3	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 1	 0	0	 0
00043CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 16	 0	 3	  0	 0	  1	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 2	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  3	 0	0	  0	0	 0	 0	0	 0	  0	0	  1	0	  1	 0	0	 1	  0	0	 0	0	0	0	0	 65	 0	  0	0	 0	0	0	0	 0	 0	 15	 0	 0	 0	  0	  2	  4	 0	 0	0	 1	  8	  1	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  2	 0	 0	 1	  5	 0	  0	0	  3	 0	0	0	 0	 2	  0	 0	0	 12	 0	 0	 0	 0	  0	 4	 0	0	 0	 0	 15	0	 0	  0	 0	0	  2	 0	 16	 0	 0	  0	0	 0	 0	  3	0	 6	 2	 0	  2	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 1	 3	 0	0	 0
00044CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 4	 0	  0	 0	  5	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	3	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  2	0	  0	0	  0	 0	0	 1	  0	0	 0	0	0	0	0	 10	 0	  3	0	 0	0	0	0	 0	 0	  0	 1	 0	 0	  0	  0	  0	 0	 0	0	 0	  0	  3	 0	0	0	 1	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  5	 0	  0	0	  0	 0	0	0	 0	 0	  1	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 1	 0	  0	0	 1	  0	 0	0	  0	 0	  3	 0	 0	  0	0	 0	 0	  0	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 0	0	 0
00045CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 32	 0	 3	  1	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 3	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  3	0	  0	0	 13	 0	0	 2	  0	0	 0	0	1	0	0	 93	 0	  2	0	 0	0	0	0	 1	 0	 12	 0	33	 0	  0	 55	  0	 0	 0	0	 0	  7	  7	 1	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 1	 0	23	  4	 0	  0	0	 66	 0	0	0	 0	 0	  7	 0	0	  5	 1	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  1	 0	0	  2	 0	  4	 0	 0	  1	0	 0	 0	  4	0	 0	 1	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 1	 0	 0	 0	 0	0	0	0	0	0	 0	 4	 0	 0	 0	 0	 0	0	 0
00046CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  1	 3	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  1	  0	 0	  0	 0	0	  0	0	 0	 2	0	 0	  0	0	  0	0	  4	 0	0	 0	  0	1	 0	1	0	0	0	  4	 0	  1	0	 0	0	0	0	 0	 0	  0	 4	 0	 0	  2	  0	  0	 0	 0	0	 1	  0	 10	 2	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 21	 2	 72	0	  2	 0	0	0	 0	 0	  2	 0	0	  0	 0	10	 0	 0	  0	 0	 0	0	 0	 1	 11	0	 0	  0	 0	0	  3	 0	  0	 0	 3	  0	0	 0	 0	  0	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	7	0	0	 0	 0	 0	 0	 1	 0	 0	0	 0
00047CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  3	 0	 0	 86	 0	 25	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  2	 0	0	  0	0	 0	 0	0	 0	  2	0	  0	0	 17	 0	0	 1	  0	0	 0	0	1	0	0	 28	 0	 21	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  0	 36	  4	 0	 0	0	 0	  7	 23	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 18	 0	  0	0	  5	 0	0	0	 0	 0	 37	16	0	  0	 1	 0	 0	 0	  0	 0	 0	0	 2	 0	  0	0	 0	  0	 0	0	  0	 0	 10	 0	 2	  2	0	 0	 0	 16	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	3	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
00048CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 11	 0	 0	  5	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  1	 0	0	 0	  0	0	 0	0	0	0	0	230	 0	  0	0	 0	0	0	0	 0	 0	  3	 0	11	 0	  0	 23	  5	 0	 0	0	 0	  1	  3	10	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 1	  7	 0	  0	0	 28	 0	0	0	 0	 0	  3	11	0	  0	 3	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  0	 0	 27	 0	 1	  0	0	 0	 0	  3	0	 1	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 0	 0	 1	 0	0	 0
00049CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 5	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	 14	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	 12	 0	  6	0	 0	0	0	0	 0	 0	 39	 0	 1	 0	  8	  0	  0	 0	 0	0	 6	  0	 38	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  4	 4	  8	0	  6	 0	0	0	 0	29	 65	 1	0	  1	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	 31	0	 0	  0	 0	0	  1	 0	  3	 0	 3	  0	0	 0	 0	  0	0	 0	 2	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 1	 0	 0	 0	 0	0	0	0	0	0	 0	11	 1	 0	 0	 3	 0	0	 0
00050CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 2	 0	 0	  1	 6	 0	  6	 0	 12	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	2	 0	  0	0	0	0	0	 0	 1	 0	0	0	0	 0	0	0	0	  4	  0	 6	  0	 0	0	  0	0	 0	 0	0	 0	  5	0	  0	0	  4	 0	0	 0	  0	0	 0	0	0	0	0	  1	 0	 18	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	 10	  0	  1	 0	 0	0	42	  0	 25	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 39	 0	  0	0	  4	 0	0	0	 0	 0	158	 4	0	  0	 0	 1	 0	 3	  0	 0	 0	0	 0	 0	 37	0	 0	  2	 0	0	  5	 0	  5	 0	 7	  0	0	 0	 0	 64	0	 0	 9	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	45	 0	 0	 0	 4	 0	0	 0
00051CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  3	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 4	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 2	0	  0	0	 0	 0	0	 0	  2	0	  2	0	  2	 0	0	 0	  0	1	 0	0	0	1	0	 31	 0	  2	0	 0	0	0	0	 0	 1	 27	 0	 6	 0	  0	 23	  5	 0	 0	0	 0	 67	  9	10	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 1	 12	 1	  0	0	  0	 0	0	0	 0	 4	  0	 0	0	  3	 0	 0	 0	 0	  0	 7	 0	0	 1	 0	 91	0	 0	  0	 0	0	  4	 0	 24	 0	 0	  0	0	 0	 0	  0	0	 0	 4	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 3	 0	 0	 0	 0	 0	0	 0
00052CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	 23	 0	 2	 72	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  2	 0	0	  0	0	 0	 0	0	 0	  0	0	  2	0	 22	 0	0	 3	  0	1	 0	0	0	0	0	 55	 0	 39	0	 4	0	0	0	 0	 0	  0	 1	 0	 0	  0	  0	  4	 0	 0	0	 0	 11	  0	 0	0	0	11	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 6	  2	 1	  0	0	  0	 0	0	0	 0	 0	  2	11	0	  0	 1	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	  0	 0	  6	 0	 0	  2	0	 0	 0	 16	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 6	 0	 0	 0	 0	0	0	0	0	0	 0	17	 0	 0	 0	 1	 0	0	 0
00053CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 2	 0	  1	 0	 1	 10	 0	 13	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	2	0	 0	 0	 0	0	1	0	 0	0	0	0	  0	  0	 0	  1	 0	0	  0	0	 1	 0	0	 0	  0	0	  1	0	  1	 0	0	 0	  0	0	 0	0	0	0	0	 46	 0	 12	0	 8	0	0	0	 0	 0	 12	 0	 0	 0	  2	  1	 32	 0	 0	0	 0	 10	  0	 0	0	0	 2	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  2	 1	  0	0	  1	 0	0	0	 0	 0	  4	19	0	  0	 2	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  1	 0	0	  0	 0	 17	 0	 0	  0	0	 0	 0	 64	0	 0	 0	 0	 49	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	11	 0	 0	 0	 3	 0	0	 0
00054CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 0	 0	 0	  0	 0	 0	  0	 0	  0	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  0	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	 21	 0	0	 3	  0	0	 0	0	0	0	0	 10	 0	  1	0	 0	0	0	0	 0	 0	  0	 0	 0	 0	  1	  1	  0	 0	 0	0	 0	  0	  1	 0	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	 34	 0	  0	0	  0	 0	0	0	 0	 0	 12	 0	0	  0	 0	 0	 0	 0	  0	 0	 0	0	 8	 0	  1	0	 0	  0	 0	0	  0	 0	 11	 0	 0	  0	0	 0	 0	  1	0	 0	 0	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	2	0	0	0	0	 0	 0	 0	 0	 0	 0	 0	0	 0
00055CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 2	 1	 0	  0	 0	 0	 17	 1	  5	0	0	0	 0	0	0	0	0	 0	0	0	 0	12	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  6	 2	0	  0	0	 0	 0	0	 0	  0	2	120	0	  3	 0	0	 0	  0	0	 0	0	0	0	0	 13	 0	 13	0	 1	0	0	0	 6	 0	  3	 0	 0	 0	  0	  0	  1	12	 0	0	 0	  0	  2	 1	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	1	0	 0	0	  0	 0	 0	 0	  0	 1	  0	0	 27	 0	0	0	 0	 0	  0	17	0	  0	 9	 0	 0	 0	  0	 0	 0	0	 0	 0	  0	0	 0	  0	 0	0	 18	 1	 13	 0	 0	  0	0	 0	 0	  5	0	 3	 0	 0	 14	0	 0	 0	0	0	3	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 4	 1	 0	 0	 0	 0	0	 0
00056CSR	0	0	0	  0	0	0	0	0	0	 0	 0	0	 0	0	0	0	0	0	0	0	 0	0	0	  0	0	0	0	 0	0	 0	0	0	0	0	 0	 0	 0	0	0	0	 0	 0	 0	0	 0	0	0	 0	 0	0	 0	 0	 0	 0	0	0	0	0	0	 1	 0	 0	 14	 0	 2	  0	 0	  2	0	0	0	 0	0	0	0	0	 0	0	0	 0	 0	 0	0	0	0	 0	  0	0	0	0	0	 0	 0	 0	0	0	0	 0	0	0	0	  0	  0	 0	  2	 0	0	  0	0	 0	 0	0	 0	  0	0	  0	0	  0	 0	0	 0	  0	0	 0	0	0	0	0	 28	 0	  0	0	 0	0	0	0	 0	 0	  5	 0	 0	 0	  0	  0	  3	 0	 0	0	 1	 14	  1	 9	0	0	 0	 0	 0	0	 0	 0	  0	0	 0	0	0	0	0	0	0	 0	0	0	0	0	0	 0	 0	 0	 0	0	0	0	 0	0	  0	 0	 0	 0	  1	 1	  1	0	  0	 0	0	0	 0	 3	  1	 3	0	  1	 0	 0	 0	 0	  0	 0	 0	0	 0	 0	  8	0	 0	  0	 0	0	  2	 0	  7	 0	 0	  2	0	 3	 0	  3	0	 0	 3	 0	  0	0	 0	 0	0	0	0	0	 0	0	0	0	0	0	0	 0	 0	 0	 0	 0	0	0	0	0	0	 0	 1	 0	 0	 0	 0	 0	0	 0
